index,Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region,Selected_region
1283,Castillo de Monjardin,2015,98918,Deyo Merlot de Autor 2015,3.7,120,9.85,España,Navarra,other
1284,Celler del Roure,2017,98589,Les Alcusses 2017,3.8,137,9.85,España,Valencia,other
1285,Quinta Sardonia,2018,4418279,Sardón 2018,3.8,269,9.85,España,Castilla y León,other
1286,Chivite,2015,1420390,Le Gardeta Finca de Villatuerta Selección Especial 2015,3.6,202,9.85,España,Navarra,other
1287,Bodega de Bardos,2019,1165618,Romántica Crianza 2019,4.0,133,9.85,España,Ribera del Duero,Ribera del Duero
1288,Pittacum,2018,1631613,Mencía 2018,3.8,479,9.85,España,Bierzo,other
1289,Divina Proporción,2018,1589025,Madremía 2018,3.8,708,9.88,España,Toro,other
1290,Martí Serdà,2017,4405980,El Cabronet 2017,3.5,76,9.89,España,Panadés,other
1291,Winery Arts,2009,1178164,Numbernine (Numero Nueve) 2009,3.7,261,9.89,España,Ribera del Queiles,other
1292,Diez Caballero,2012,1316128,Reserva Tempranillo 2012,4.1,112,9.9,España,Rioja,Rioja
1293,Bodegas Frontaura,2018,1185801,Dominio de Valdelacasa Cosecha 2018,3.8,38,9.9,España,Toro,other
1294,Paco & Lola,2019,6215366,Mencia 2019,3.6,53,9.9,España,Rías Baixas,other
1295,Fuentespina,2018,3547558,Crianza 2018,3.7,86,9.9,España,Ribera del Duero,Ribera del Duero
1296,Bodega Sommos,2016,4467464,Reserva 2016,3.9,271,9.9,España,Somontano,other
1297,Sui Generis,2018,1482508,Tinto 2018,3.8,70,9.9,España,Montsant,Catalunya Sul
1298,Marqués de la Concordia,2015,1158960,Rioja Reserva 2015,3.8,1210,9.9,España,Rioja,Rioja
1299,La Locomotora,2015,1423003,Rioja Crianza 2015,3.8,181,9.9,España,Rioja,Rioja
1300,Alvear,2018,1915135,Palacio Quemado La Zarcita 2018,3.8,177,9.9,España,Extremadura,other
1301,Arnegui,2016,1203193,Reserva Rioja 2016,3.9,230,9.9,España,Rioja,Rioja
1302,Ondarre,2017,2538963,Señorío de Ondarre Rioja Reserva 2017,3.8,64,9.9,España,Rioja,Rioja
1303,Bodegas Ponce,2019,5582888,La Xara Garnacha 2019,3.5,97,9.9,España,Manchuela,other
1304,Vinos Valtuille,2019,8630975,La Tellería 2019,3.7,49,9.9,España,Bierzo,other
1305,Quinta de la Quietud,2018,1181010,Corral de Campanas 2018,4.0,168,9.9,España,Toro,other
1306,Bodega Pirineos,2015,1110222,Señorío De Lazán Reserva 2015,3.8,87,9.9,España,Somontano,other
1307,Arrayán,2013,1218674,Selección 2013,3.8,98,9.9,España,Méntrida,other
1308,Bodega Tandem,2014,1166966,Ars Nova 2014,4.0,205,9.9,España,Navarra,other
1309,Bodegas Olarra,2017,76305,Cerro Añon Reserva Rioja 2017,4.1,136,9.9,España,Rioja,Rioja
1310,Cid Bermúdez,2019,2274930,Altrejo Roble 2019,3.2,26,9.9,España,Ribera del Duero,Ribera del Duero
1311,Casa de la Ermita,2017,2675664,Lunático Monastrell 2017,3.9,200,9.9,España,Jumilla,other
1312,Luzon,2019,6124025,Colección Garnacha Tintorera 8 Meses 2019,3.8,86,9.9,España,Jumilla,other
1313,R. Raventós,2017,3984450,Costers del Segre 2017,3.7,115,9.9,España,Costers del Segre,other
1314,De Moya,2017,5220637,Gloria 2017,3.9,427,9.9,España,Valencia,other
1315,Yaso,2014,1181260,Toro 2014,3.7,392,9.9,España,Toro,other
1316,Loriñón,2015,96000,Crianza 2015,3.7,71,9.9,España,Rioja,Rioja
1317,Busca Raons,2014,6867789,El Gran Tinto 2014,3.8,33,9.9,España,Costers del Segre,other
1318,Borsao Bodegas,2018,4399827,Zarihs Syrah 2018,4.0,36,9.9,España,Campo de Borja,other
1319,Cara Nord,2019,1899802,Negre 2019,3.7,57,9.9,España,Conca de Barberà,other
1320,Losada,2019,2600424,Bierzo Red 2019,4.1,88,9.9,España,Bierzo,other
1321,Viña Pedrosa,2018,1139124,Cepa Gavilán Crianza Ribera del Duero 2018,3.9,514,9.9,España,Ribera del Duero,Ribera del Duero
1322,Viña Pedrosa,2019,1139124,Cepa Gavilán Crianza Ribera del Duero 2019,3.7,31,9.9,España,Ribera del Duero,Ribera del Duero
1323,Juan Gil,2019,5282020,Jumilla Silver Label 2019,4.0,2834,9.9,España,Jumilla,other
1324,La Cepa Alta,2020,6543583,Cinco Elementos 2020,4.0,67,9.9,España,Ribera del Duero,Ribera del Duero
1325,Ontañón,2017,5778028,Antología Crianza 2017,3.9,134,9.9,España,Rioja,Rioja
1326,Alta Pavina,2020,5921325,Pinot Noir 2020,3.5,59,9.9,España,Castilla y León,other
1327,Virgen de la Asuncion,2019,7141506,Cuando El Río Suena 2019,3.4,79,9.9,España,Ribera del Duero,Ribera del Duero
1328,Valmiñor,2017,7777821,Abade de Couto El Rebelde Tinto 2017,3.7,55,9.9,España,Rías Baixas,other
1329,Bodegas Ponce,2020,5582888,La Xara Garnacha 2020,3.6,35,9.9,España,Manchuela,other
1330,Lar de Paula,2014,1314404,Tempranillo Reserva 2014,3.8,76,9.9,España,Rioja,Rioja
1331,Pascona,2019,3387131,Maria Ganxa 2019,3.6,86,9.9,España,Montsant,Catalunya Sul
1332,Bodegas Quinta de Aves,2019,6858383,Coupage 2019,4.0,95,9.9,España,La Mancha,other
1333,Las Calzadas,2019,8281281,Tinácula 2019,3.8,29,9.9,España,Ribera del Júcar,other
1334,Cepa 21,2019,1147670,Hito 2019,3.8,1092,9.9,España,Ribera del Duero,Ribera del Duero
1335,Guimaro,2020,2383519,Ribeira Sacra Mencia 2020,3.6,281,9.91,España,Ribeira Sacra,other
1336,Costers del Priorat,2019,5032753,Petit Pissarres 2019,3.9,314,9.93,España,Priorato,Catalunya Sul
1337,Viña Mayor,2012,1253857,Vendimia Seleccionada 2012,3.4,74,9.94,España,Toro,other
1338,El Precipicio,2013,4503146,Mencia - Garnacha 2013,3.7,34,9.94,España,Valdeorras,other
1339,Susana (Sempre),2019,1408840,Roble 2019,3.8,34,9.94,España,Mallorca,other
1340,Luzon,2017,6007664,Colección Crianza 2017,3.8,110,9.95,España,Jumilla,other
1341,Portia,2018,1225187,Crianza 2018,3.8,46,9.95,España,Ribera del Duero,Ribera del Duero
1342,Monte Real,2014,1424455,Gran Reserva 2014,3.9,446,9.95,España,Rioja,Rioja
1343,Merayo,2018,1597054,Las Tres Filas Mencia Bierzo 2018,3.8,70,9.95,España,Bierzo,other
1344,Clea,2018,1906632,Crianza 2018,3.8,171,9.95,España,Ribera del Duero,Ribera del Duero
1345,Portia,2017,1225187,Crianza 2017,3.8,110,9.95,España,Ribera del Duero,Ribera del Duero
1346,Luis Alegre,2016,1200035,Rioja Crianza 2016,3.8,356,9.95,España,Rioja,Rioja
1347,Cal Pla,2018,1164643,Priorat 2018,3.9,275,9.95,España,Priorato,Catalunya Sul
1348,Yaso,2018,1181260,Toro 2018,3.6,90,9.95,España,Toro,other
1349,Clos Mont-Blanc,2017,4062468,Únic Syrah 2017,3.8,74,9.95,España,Conca de Barberà,other
1351,La Quinta,2019,5731628,Mamba 2019,4.0,115,9.95,España,Ribera del Duero,Ribera del Duero
1353,Terrer de Pallars,2018,5453887,Carràmia 2018,3.6,36,9.95,España,Costers del Segre,other
1354,Canals Canals,2016,5376514,Siana 2016,3.6,123,9.95,España,Montsant,Catalunya Sul
1355,Bodegas Monte La Reina,2016,1473123,Castillo de Monte la Reina Crianza 2016,4.0,176,9.95,España,Toro,other
1356,Roig Parals,2018,1458104,La Botera 2018,3.7,67,9.95,España,Empordà,other
1357,Bodegueros Quinta Esencia,2019,4746956,Silbon 2019,3.8,60,9.95,España,Toro,other
1358,Bodegas Langa,2019,3794658,Classic 2019,3.7,39,9.95,España,Calatayud,other
1359,Licinia,2018,6005655,Muss Tinto 2018,3.6,37,9.95,España,Madrid,other
1360,Viñedos y Bodegas Pablo,2015,1317640,Menguante Vidadillo 2015,3.9,55,9.95,España,Cariñena,Catalunya Sul
1361,Guimaro,2019,2383519,Ribeira Sacra Mencia 2019,3.7,482,9.95,España,Ribeira Sacra,other
1362,Cara Nord,2019,1937243,Mineral del Montsant 2019,3.9,143,9.95,España,Montsant,Catalunya Sul
1363,Casar de Burbia,2017,1126577,Casar Mencía 2017,3.8,209,9.95,España,Bierzo,other
1364,Bodegas Lagunilla,2015,1129459,Reserva 2015,3.7,1197,9.95,España,Rioja,Rioja
1365,El Ilusionista,2018,3180715,Crianza 2018,3.9,87,9.95,España,Ribera del Duero,Ribera del Duero
1366,Clos Berenguer,2019,1957794,Min Red 2019,3.8,32,9.95,España,Priorato,Catalunya Sul
1367,Torrederos,2017,2571373,III Crianza 2017,3.7,49,9.95,España,Ribera del Duero,Ribera del Duero
1368,Bodegas Valparaíso,2015,1187536,Crianza 2015,3.7,194,9.95,España,Ribera del Duero,Ribera del Duero
1369,Borsao Bodegas,2016,7796041,Cabriola 2016,3.9,764,9.95,España,Aragón,other
1370,Alodia,2016,1730421,Parraleta 2016,3.8,26,9.95,España,Somontano,other
1371,Cérvoles,2019,1127025,Colors Tinto 2019,3.8,42,9.95,España,Costers del Segre,other
1372,Terra d'Uro,2017,1234768,Finca La Rana 2017,4.0,290,9.95,España,Toro,other
1373,Fabregas,2017,6343177,Familia Garnacha Tinta 2017,3.6,81,9.95,España,Somontano,other
1374,Bodegas Frontonio,2020,4523406,Microcósmico Garnacha 2020,3.8,26,9.95,España,Valdejalón,other
1375,Jané Ventura,2017,1992036,Negre Selecció 2017,3.9,45,9.95,España,Panadés,other
1376,Vinícola del Priorat,2018,1492821,L'Obaga 2018,3.4,150,9.95,España,Priorato,Catalunya Sul
1377,DiT Celler,2019,2020297,Selenita 2019,3.8,36,9.95,España,Montsant,Catalunya Sul
1378,Proyecto Garnachas de España,2017,1448359,La Garnacha Olvidada de Aragón 2017,3.8,460,9.95,España,Aragón,other
1379,Borsao Bodegas,2017,1289492,Crianza (Selección Crianza) 2017,4.1,199,9.95,España,Campo de Borja,other
1380,Familia Torres,2018,2651,Atrium Merlot 2018,3.7,757,9.95,España,Panadés,other
1381,Pago Calzadilla,2016,1211100,Opta 2016,3.9,208,9.95,España,Pago Calzadilla,other
1382,Bodegas Ponce,2018,5582888,La Xara Garnacha 2018,3.5,181,9.95,España,Manchuela,other
1383,Enrique Mendoza,2017,1542218,Pinot Noir Alicante 2017,3.7,306,9.98,España,Alicante,other
1384,Casa Rojo,2020,9531463,CL98 Tinto 2020,3.7,232,9.98,España,Ribera del Duero,Ribera del Duero
1385,Finca Villacreces,2019,1141810,Pruno Ribera del Duero 2019,3.7,1632,9.98,España,Ribera del Duero,Ribera del Duero
1386,Bodegas Riko,2019,8915578,Renaix de Girò 2019,3.9,40,9.98,España,Alicante,other
1387,Alceño,2016,1900871,TW 12 (Twelve) Monastrell 2016,3.8,433,9.98,España,Jumilla,other
1388,Alceño,2016,1490673,Premium 50 Barricas Syrah 2016,3.8,1037,9.98,España,Jumilla,other
1389,Pago de Tharsys,2018,7273075,Carlota Suria Organic Bobal 2018,3.5,74,9.99,España,Valencia,other
1390,El Vínculo,2018,7586997,Crianza 2018,4.1,31,9.99,España,La Mancha,other
1391,Viñedos Hermanos Hernáiz,2017,8054552,Finca La Emperatriz El jardín de La Emperatriz Tinto 2017,3.7,422,9.99,España,Rioja Alta,other
1392,Legón,2018,1218601,Ribera del Duero Crianza 2018,4.1,269,9.99,España,Ribera del Duero,Ribera del Duero
1393,Montecillo,2014,1100225,Reserva 2014,3.7,127,9.99,España,Rioja,Rioja
1394,Atlan & Artisan,2018,7426719,Epistem Monastrell 2018,3.7,88,9.99,España,Vino de España,other
1395,Altanza,2015,22141,Rioja Reserva 2015,3.9,346,9.99,España,Rioja,Rioja
1396,Bela,2018,6691245,Roble 2018,3.5,88,10.0,España,Ribera del Duero,Ribera del Duero
1397,Raul Calvo Beltran,2015,1823331,Potencial Crianza 2015,3.9,80,10.0,España,Ribera del Duero,Ribera del Duero
1398,Campillo,2017,1207136,Crianza Rioja 2017,3.7,453,10.0,España,Rioja,Rioja
1399,Raimat,2017,7024736,El Silenci del Molí 2017,3.9,90,10.0,España,Costers del Segre,other
1400,Artadi,2018,3185423,Tempranillo Vineyard Selection 2018,3.7,38,10.02,España,Vino de España,other
1401,Bodegas Valdemar,2017,15499,Inspiración Sélección 2017,3.7,45,10.04,España,Rioja,Rioja
1402,Valserrano,2015,1843806,Rioja Crianza 2015,3.9,1147,10.05,España,Rioja,Rioja
1403,Bodegas San Román,2018,1101472,Prima Tinto 2018,3.8,653,10.05,España,Toro,other
1404,Quinta Sardonia,2016,4418279,Sardón 2016,3.7,713,10.06,España,Castilla y León,other
1405,Casa Rojo,2020,6349693,Enemigo Mío Garnacha 2020,3.7,146,10.09,España,Vino de España,other
1406,Comunica,2017,4195469,Fristyle 2017,3.5,34,10.1,España,Montsant,Catalunya Sul
1407,Señorío de Nava,2013,1138906,Crianza Ribera del Duero 2013,3.7,248,10.1,España,Ribera del Duero,Ribera del Duero
1408,Rendé Masdéu,2016,2304819,Arnau Syrah 2016,3.6,30,10.1,España,Conca de Barberà,other
1409,Lafou,2019,2040817,El Sender 2019,3.9,43,10.14,España,Terra Alta,Catalunya Sul
1410,Botani,2019,1555227,Garnacha 2019,3.1,36,10.15,España,Sierras de Málaga,other
1411,Viña Sastre,2020,736586,Ribera del Duero Roble 2020,3.6,130,10.15,España,Ribera del Duero,Ribera del Duero
1412,Bodegas Lezcano-Lacalle,2018,1524568,Maudes 2018,4.0,59,10.15,España,Cigales,other
1413,Bàrbara Forés,2019,1283559,Negre 2019,3.8,111,10.2,España,Terra Alta,Catalunya Sul
1414,Celler Masroig,2019,2180513,Les Sorts Sycar 2019,3.8,316,10.2,España,Montsant,Catalunya Sul
1415,Hornillos Ballesteros,2015,1171146,Mibal 2015,3.9,27,10.2,España,Ribera del Duero,Ribera del Duero
1416,Mas Oller,2018,1177915,Pur 2018,3.8,175,10.21,España,Cataluña,Catalunya Sul
1417,Lafou,2018,2040817,El Sender 2018,4.1,398,10.22,España,Terra Alta,Catalunya Sul
1418,El Escocés Volante,2020,1240835,Manga del Brujo 2020,4.1,26,10.25,España,Calatayud,other
1419,Bodegas Gratias,2019,4953257,Got Bobal 2019,3.6,34,10.25,España,Manchuela,other
1420,Coral Duero,2018,8377646,Los Lastros 2018,4.0,31,10.25,España,Toro,other
1421,Castaño,2016,85761,Castaño Colección Cepas Viejas 2016,3.5,226,10.25,España,Yecla,other
1422,Bodegas Franco-Españolas,2016,2459325,RB Rioja Bordón Selección Histórica 2016,3.4,56,10.25,España,Rioja,Rioja
1423,Bodegas Franco-Españolas,2014,1100350,Rioja Bordón Reserva 2014,3.8,673,10.25,España,Rioja,Rioja
1424,Finca Nueva,2015,1210509,Crianza 2015,3.7,458,10.25,España,Rioja,Rioja
1425,Hacienda López de Haro,2018,1537689,El Pacto 2018,4.0,245,10.25,España,Rioja,Rioja
1426,Clos Pons,2015,1202814,Alges Red 2015,3.9,59,10.25,España,Costers del Segre,other
1427,Perlat,2018,6796224,Tinto 2018,3.8,58,10.25,España,Montsant,Catalunya Sul
1428,Enrique Mendoza,2017,7573091,Finca Xaconero Monastrell 2017,4.0,604,10.25,España,Alicante,other
1429,Valdelosfrailes,2017,7619617,Crianza 2017,3.7,71,10.25,España,Cigales,other
1430,Dominio de Atauta,2017,2300616,Torre de Golban Crianza 2017,3.9,349,10.25,España,Castilla y León,other
1431,Mas d'en Blei,2018,6192493,Petit Blei Garnatxa 2018,3.3,27,10.25,España,Priorato,Catalunya Sul
1432,Valmiñor,2019,8503261,Minius Mencia 2019,3.7,28,10.3,España,Rías Baixas,other
1433,Celler Cedo Anguera,2017,98929,Clònic 2017,4.0,81,10.3,España,Montsant,Catalunya Sul
1434,Coca i Fitó,2016,1496156,Tocat de l'Ala Negre 2016,3.8,664,10.3,España,Empordà,other
1435,Falset Marçà,2014,1419166,Castell de Falset 2014,3.8,31,10.3,España,Montsant,Catalunya Sul
1436,Castaño,2014,3297938,Santa 2014,3.6,328,10.32,España,Yecla,other
1437,Luis Cañas,2017,86878,Crianza 2017,3.9,2109,10.33,España,Rioja,Rioja
1438,Liberalia,2014,94294,Cuatro 2014,3.8,74,10.35,España,Toro,other
1439,Alfredo Maestro,2017,6301823,Valdecastrillo Tinto 2017,3.9,46,10.35,España,Castilla y León,other
1440,Mesquida Mora,2019,2535393,Sincronia Negre 2019,3.7,35,10.35,España,Mallorca,other
1441,Volver,2019,1603076,Tarima Hill Old Vines Monastrell 2019,4.1,40,10.35,España,Alicante,other
1442,Mustiguillo,2018,4483737,Mestizaje Bobal 2018,3.9,346,10.35,España,Valencia,other
1443,Olivier Rivière,2020,1218832,Rioja Rayos Uva 2020,3.9,170,10.39,España,Rioja,Rioja
1444,Les Cousins Marc & Adrià,2019,1203045,L'Inconscient 2019,3.8,838,10.4,España,Priorato,Catalunya Sul
1445,Vega Real,2016,5924941,El Empecinado 2016,3.9,630,10.4,España,Ribera del Duero,Ribera del Duero
1446,Casar de Burbia,2016,1126577,Casar Mencía 2016,3.9,378,10.4,España,Bierzo,other
1447,Mas Oller,2019,1177915,Pur 2019,3.8,82,10.41,España,Cataluña,Catalunya Sul
1448,Bodegas San Román,2017,1101472,Prima Tinto 2017,3.9,1551,10.43,España,Toro,other
1449,Obalo,2017,8356701,La Encina Crianza 2017,3.8,199,10.45,España,Rioja,Rioja
1450,Castro Candaz,2019,5235131,Mencia 2019,3.7,164,10.45,España,Ribeira Sacra,other
1451,Quinta Sardonia,2017,4418279,Sardón 2017,3.8,780,10.45,España,Castilla y León,other
1452,Raúl Pérez,2019,1808511,Ultreia Saint Jacques Mencía 2019,3.9,336,10.45,España,Bierzo,other
1453,Ramón Bilbao,2019,77021,Crianza Rioja 2019,4.0,120,10.45,España,Rioja,Rioja
1454,Telmo Rodriguez,2017,1210854,Corriente 2017,3.8,349,10.45,España,Rioja,Rioja
1455,Bodega Otazu,2015,1821556,Otazu Premium Cuvée 2015,3.8,425,10.45,España,Navarra,other
1456,Celler Xavier Clua,2016,1177102,Mas d'en Pol Barrica 2016,3.7,28,10.45,España,Terra Alta,Catalunya Sul
1457,Masia Serra,2017,1486461,IO 2017,3.8,55,10.47,España,Empordà,other
1458,Estefanía,2016,4310932,Tilenus La Florida Bierzo 2016,3.9,171,10.47,España,Bierzo,other
1459,Bruno Murciano,2019,7562300,Cambio de Tercio Bobal 2019,3.8,265,10.49,España,Utiel-Requena,other
1460,Clos Cor Ví,2019,8641841,Maloco Bobal 2019,3.9,34,10.5,España,Valencia,other
1461,De Moya,2016,2905850,María 2016,4.0,727,10.5,España,Valencia,other
1462,Bruno Murciano,2020,7562300,Cambio de Tercio Bobal 2020,3.7,66,10.5,España,Utiel-Requena,other
1463,De Moya,2019,2905850,María 2019,3.9,28,10.5,España,Valencia,other
1464,Bodegas Tierra,2018,1767559,Crianza 2018,3.8,63,10.5,España,Rioja,Rioja
1465,Viñas del Cénit,2016,1901138,Venta Mazarrón Tempranillo 2016,3.7,361,10.5,España,Tierra del Vino de Zamora,other
1466,Coma d'En Bonet,2018,5731154,Prohom Experientia Negre 2018,3.9,141,10.5,España,Terra Alta,Catalunya Sul
1467,Olivares,2019,1660562,Altos de la Hoya Monastrell 2019,3.9,178,10.5,España,Jumilla,other
1468,Pascona,2020,3387131,Maria Ganxa 2020,3.5,53,10.5,España,Montsant,Catalunya Sul
1469,El Miracle,2018,5563599,Art 2018,3.8,54,10.5,España,Alicante,other
1470,Gran Feudo,2014,1603756,Reserva 2014,3.6,870,10.5,España,Navarra,other
1471,Bodega Ca'n Verdura,2020,5793065,Binissalem-Mallorca Tomeu Llabres 2020,3.9,161,10.5,España,Binissalem-Mallorca,other
1472,Hacienda Zorita Natural Reserve,2018,1163897,Abascal Vineyard Crianza 2018,3.6,41,10.5,España,Ribera del Duero,Ribera del Duero
1473,Consejo de la Alta,2015,1507078,Alta Río Crianza 2015,3.5,81,10.5,España,Rioja,Rioja
1474,De Moya,2017,2905850,María 2017,4.0,412,10.5,España,Valencia,other
1475,La Poda,2019,5843258,Tempranillo 2019,3.8,76,10.5,España,Ribera del Duero,Ribera del Duero
1476,El Vínculo,2013,1206528,Tinto 2013,3.8,1236,10.5,España,La Mancha,other
1477,Ca N'Estruc,2017,59624,Idoia Negre 2017,3.9,77,10.5,España,Cataluña,Catalunya Sul
1478,Altavins,2020,2054820,al Almodì Negre 2020,4.1,27,10.5,España,Terra Alta,Catalunya Sul
1479,Viña Olabarri,2015,1188472,Reserva 2015,3.7,158,10.5,España,Rioja,Rioja
1480,Lecco,2016,1927229,Crianza Ribera del Duero 2016,3.7,101,10.5,España,Ribera del Duero,Ribera del Duero
1481,Más Que Vinos,2018,7954476,Los Conejos Malditos Tempranillo Carbónico 2018,3.8,674,10.5,España,Vino de España,other
1482,Melonera,2019,1952862,La Encina del Inglés Ronda 2019,3.3,35,10.5,España,Andalucía,other
1483,Sumarroca,2016,1164915,Terral 2016,3.5,256,10.5,España,Panadés,other
1484,Parés Baltà,2019,1124671,Indigena Garnatxa Tinto 2019,3.6,49,10.5,España,Panadés,other
1485,Burgo Viejo,2016,1180830,Rioja Reserva 2016,4.0,113,10.5,España,Rioja,Rioja
1486,Fernández de Piérola,2016,1167430,Crianza 2016,3.9,802,10.5,España,Rioja,Rioja
1487,Bodegas Frontonio,2018,4523406,Microcósmico Garnacha 2018,3.7,346,10.5,España,Valdejalón,other
1488,Castillo Perelada,2017,99328,5 Finques (Fincas) Reserva 2017,4.2,648,10.5,España,Empordà,other
1489,Alma Das Donas Adega,2019,6514221,Almanova 2019,4.0,104,10.5,España,Ribeira Sacra,other
1490,Menade,2016,5493075,Clandestino de Menade Tinto Natural 2016,3.6,79,10.5,España,Castilla y León,other
1491,Marc Isart,2018,4610555,'La Maldicion' Gleba de Arcilla 2018,3.6,56,10.5,España,Madrid,other
1492,Pago de Cirsus,2017,2455412,Cuvée Especial Red Blend 2017,3.9,102,10.5,España,Navarra,other
1493,Matarredonda,2017,1243049,Valdefama 2017,3.5,29,10.5,España,Toro,other
1494,Hiriart,2014,1421488,Crianza 2014,3.5,50,10.5,España,Cigales,other
1495,Arrayán,2018,1218674,Selección 2018,3.8,29,10.5,España,Méntrida,other
1496,Pago Aylés,2015,2278842,é de Aylés 2015,4.0,215,10.5,España,Aragón,other
1497,Finca Río Negro,2018,3096528,992 2018,3.6,178,10.5,España,Castilla,other
1498,Hacienda López de Haro,2019,1537689,El Pacto 2019,3.9,91,10.5,España,Rioja,Rioja
1499,Viladellops,2018,1632555,Tinto 2018,3.8,34,10.56,España,Panadés,other
1500,Proyecto Garnachas de España,2013,1448359,La Garnacha Olvidada de Aragón 2013,3.7,434,10.58,España,Aragón,other
1501,Macià Batle,2019,1648378,Añada 2019,3.9,177,10.59,España,Binissalem-Mallorca,other
1502,Baron de Ley,2017,1573980,Varietales Graciano Rioja 2017,3.9,287,10.6,España,Rioja,Rioja
1503,Peñafiel,2019,6386588,Miros de Ribera Roble Tinto 2019,3.8,33,10.6,España,Ribera del Duero,Ribera del Duero
1504,Oriol Rossell,2018,1844179,Rocaplana Syrah 2018,3.5,113,10.6,España,Panadés,other
1505,Beronia,2018,2177380,Rioja Tempranillo Ecológico 2018,3.5,961,10.6,España,Rioja,Rioja
1506,Sota els Àngels,2018,2385114,Flow Tinto 2018,3.7,36,10.6,España,Empordà,other
1507,Tianna Negre,2019,1555154,Ses Nines Negre 2019,3.7,86,10.6,España,Binissalem-Mallorca,other
1508,Beronia,2016,4467113,Rioja Edición Limitada 2016,4.0,119,10.6,España,Rioja,Rioja
1509,Celler Gerisena,2020,4600786,Negre de Gerisena 2020,3.7,26,10.61,España,Empordà,other
1510,Avancia,2017,1798788,Cuvée de O Mencia 2017,3.8,178,10.62,España,Valdeorras,other
1511,Eudald Massana Noya,2017,1239958,La Creueta Tinto 2017,3.8,25,10.62,España,Panadés,other
1512,Marques de Burgos,2018,1404492,Crianza Vendimia Seleccionada 2018,4.0,29,10.65,España,Ribera del Duero,Ribera del Duero
1513,Fento,2019,5408922,Tinto 2019,3.6,28,10.65,España,Rías Baixas,other
